region,year,month,latitude,longitude,temperature,precipitation,radiation,soil_moisture,u_wind,v_wind,evaporation
East China,2010,1,30.6141,112.8766,10.885,32.303,147.174,0.2299,0.641,0.146,7.372
East China,2010,2,30.6141,112.8766,7.465,26.323,163.324,0.2101,0.63,2.196,6.691
East China,2010,3,30.6141,112.8766,8.534,70.843,196.514,0.3047,0.859,0.922,8.62
East China,2010,4,30.6141,112.8766,16.911,67.886,199.051,0.2924,1.287,1.865,10.826
East China,2010,5,30.6141,112.8766,19.691,60.433,209.079,0.2999,2.967,1.963,11.164
East China,2010,6,30.6141,112.8766,30.029,106.947,208.074,0.3242,1.455,0.338,13.878
East China,2010,7,30.6141,112.8766,31.414,131.139,210.178,0.3874,-0.737,0.438,13.867
East China,2010,8,30.6141,112.8766,28.181,112.895,202.827,0.3605,0.658,1.94,11.737
East China,2010,9,30.6141,112.8766,24.848,56.542,176.38,0.295,2.294,0.979,11.253
East China,2010,10,30.6141,112.8766,17.252,28.197,164.753,0.2388,2.306,1.135,8.484
East China,2010,11,30.6141,112.8766,8.598,68.55,159.177,0.3324,0.722,1.322,8.428
East China,2010,12,30.6141,112.8766,6.691,107.32,152.965,0.3607,1.547,0.838,9.514
East China,2011,1,30.6141,112.8766,2.257,60.827,126.979,0.2632,3.802,0.839,9.342
East China,2011,2,30.6141,112.8766,5.149,17.173,157.831,0.2829,0.389,2.976,9.085
East China,2011,3,30.6141,112.8766,11.216,41.525,174.202,0.2679,3.119,1.396,10.263
East China,2011,4,30.6141,112.8766,16.234,94.116,199.069,0.3906,0.835,1.155,12.858
East China,2011,5,30.6141,112.8766,23.256,101.819,196.359,0.3444,0.925,1.114,11.245
East China,2011,6,30.6141,112.8766,26.44,131.334,196.458,0.3539,1.228,3.352,13.06
East China,2011,7,30.6141,112.8766,27.477,138.011,202.14,0.4274,2.681,1.394,13.801
East China,2011,8,30.6141,112.8766,30.068,129.666,194.278,0.4065,1.234,-0.046,13.768
East China,2011,9,30.6141,112.8766,25.298,100.201,184.767,0.3335,1.204,-0.082,10.93
East China,2011,10,30.6141,112.8766,18.77,42.446,166.51,0.2757,3.008,-0.447,9.437
East China,2011,11,30.6141,112.8766,9.671,39.219,150.387,0.2093,1.432,1.235,6.183
East China,2011,12,30.6141,112.8766,5.741,55.352,149.796,0.2463,2.5,1.924,7.038
East China,2012,1,30.6141,112.8766,8.02,63.205,155.84,0.3163,0.767,0.847,9.539
East China,2012,2,30.6141,112.8766,5.172,48.656,173.874,0.2745,1.821,1.263,8.303
East China,2012,3,30.6141,112.8766,12.535,92.621,182.398,0.3749,1.363,0.518,9.72
East China,2012,4,30.6141,112.8766,15.347,49.716,212.167,0.2803,1.29,0.876,10.124
East China,2012,5,30.6141,112.8766,23.421,103.061,203.154,0.3494,3.155,0.921,11.511
East China,2012,6,30.6141,112.8766,27.238,121.359,191.946,0.3802,2.22,3.204,12.354
East China,2012,7,30.6141,112.8766,30.377,133.226,218.244,0.3879,2.903,2.602,15.599
East China,2012,8,30.6141,112.8766,29.962,123.388,199.713,0.3817,-0.423,1.456,12.559
East China,2012,9,30.6141,112.8766,24.734,108.016,164.292,0.4354,2.188,-0.084,11.313
East China,2012,10,30.6141,112.8766,13.08,68.746,157.928,0.2875,1.156,0.899,9.645
East China,2012,11,30.6141,112.8766,8.04,35.744,160.98,0.2331,2.382,0.703,9.91
East China,2012,12,30.6141,112.8766,6.983,77.073,151.964,0.34,1.048,2.367,9.626
East China,2013,1,30.6141,112.8766,3.283,17.02,159.326,0.2526,0.893,0.259,7.067
East China,2013,2,30.6141,112.8766,8.59,21.938,162.065,0.1976,2.362,1.057,7.181
East China,2013,3,30.6141,112.8766,10.676,69.127,195.164,0.3217,2.375,2.584,9.386
East China,2013,4,30.6141,112.8766,17.698,97.275,173.786,0.3409,0.764,1.489,12.255
East China,2013,5,30.6141,112.8766,23.968,88.588,216.228,0.3165,1.994,1.819,13.947
East China,2013,6,30.6141,112.8766,28.201,123.87,234.56,0.332,1.708,0.459,12.191
East China,2013,7,30.6141,112.8766,30.087,147.652,196.348,0.4538,0.902,-0.08,13.699
East China,2013,8,30.6141,112.8766,26.999,146.782,215.428,0.4136,-0.012,-0.167,11.799
East China,2013,9,30.6141,112.8766,23.373,87.799,164.362,0.3852,2.463,2.959,10.112
East China,2013,10,30.6141,112.8766,19.291,52.317,161.52,0.2782,1.101,1.057,10.694
East China,2013,11,30.6141,112.8766,7.467,81.952,154.564,0.3307,2.736,1.564,8.88
East China,2013,12,30.6141,112.8766,5.217,81.992,127.413,0.3381,0.39,1.688,8.347
East China,2014,1,30.6141,112.8766,2.751,39.358,155.499,0.2635,-0.137,0.495,7.509
East China,2014,2,30.6141,112.8766,8.785,70.107,158.628,0.3356,1.485,-1.922,11.303
East China,2014,3,30.6141,112.8766,11.824,58.385,183.092,0.2886,1.807,0.911,8.703
East China,2014,4,30.6141,112.8766,17.139,39.137,189.094,0.251,2.78,0.404,9.056
East China,2014,5,30.6141,112.8766,19.947,68.809,196.713,0.3194,0.064,1.659,10.586
East China,2014,6,30.6141,112.8766,28.482,140.943,207.728,0.4493,3.35,2.546,13.725
East China,2014,7,30.6141,112.8766,25.455,127.753,207.121,0.3486,1.861,-1.373,13.971
East China,2014,8,30.6141,112.8766,28.252,105.229,196.393,0.3669,2.283,1.269,13.781
East China,2014,9,30.6141,112.8766,20.718,90.175,200.619,0.3233,2.041,0.205,13.748
East China,2014,10,30.6141,112.8766,17.514,32.343,181.703,0.2078,2.484,2.23,11.616
East China,2014,11,30.6141,112.8766,11.403,55.879,128.661,0.2841,1.086,1.019,7.628
East China,2014,12,30.6141,112.8766,8.023,44.928,155.315,0.2636,1.177,0.486,8.317
East China,2015,1,30.6141,112.8766,7.467,41.845,155.238,0.2731,1.78,-0.56,8.882
East China,2015,2,30.6141,112.8766,3.896,28.134,153.468,0.2329,0.836,-0.235,7.493
East China,2015,3,30.6141,112.8766,10.951,68.638,173.009,0.3014,2.6,-0.113,8.761
East China,2015,4,30.6141,112.8766,18.787,55.352,199.051,0.269,3.023,1.176,10.562
East China,2015,5,30.6141,112.8766,22.97,63.413,218.733,0.2571,0.538,-0.546,8.525
East China,2015,6,30.6141,112.8766,23.307,101.501,207.604,0.3766,1.861,1.453,13.985
East China,2015,7,30.6141,112.8766,23.868,137.05,207.644,0.4346,0.004,0.626,11.725
East China,2015,8,30.6141,112.8766,25.074,161.58,181.318,0.4906,2.506,-0.24,13.21
East China,2015,9,30.6141,112.8766,23.108,99.618,182.014,0.3994,2.71,1.857,13.761
East China,2015,10,30.6141,112.8766,19.435,43.786,148.291,0.2517,0.426,0.217,8.763
East China,2015,11,30.6141,112.8766,10.004,66.665,155.333,0.3147,0.535,0.322,6.515
East China,2015,12,30.6141,112.8766,7.63,89.599,146.394,0.3567,1.268,0.983,10.816
East China,2016,1,30.6141,112.8766,5.163,66.507,167.318,0.3287,1.832,1.306,8.754
East China,2016,2,30.6141,112.8766,7.506,47.56,170.994,0.2917,0.114,-0.657,8.487
East China,2016,3,30.6141,112.8766,12.204,60.164,168.249,0.3119,3.708,0.331,9.231
East China,2016,4,30.6141,112.8766,17.046,52.736,215.609,0.2666,1.508,0.61,8.315
East China,2016,5,30.6141,112.8766,25.465,103.798,206.769,0.3572,1.692,-0.566,10.466
East China,2016,6,30.6141,112.8766,27.025,115.97,210.938,0.4174,1.514,0.437,13.334
East China,2016,7,30.6141,112.8766,26.486,132.8,195.677,0.4162,1.62,1.059,13.725
East China,2016,8,30.6141,112.8766,28.714,156.548,197.046,0.4467,1.167,1.547,15.392
East China,2016,9,30.6141,112.8766,24.541,79.679,185.87,0.3239,2.849,1.501,11.962
East China,2016,10,30.6141,112.8766,14.874,69.257,147.502,0.3153,1.249,0.59,10.065
East China,2016,11,30.6141,112.8766,10.994,11.918,155.885,0.1972,3.057,-0.042,10.181
East China,2016,12,30.6141,112.8766,8.15,49.995,143.974,0.2636,2.119,0.412,7.939
East China,2017,1,30.6141,112.8766,3.044,67.83,153.583,0.2966,1.558,0.507,8.446
East China,2017,2,30.6141,112.8766,4.349,71.235,166.031,0.2989,2.388,1.589,7.54
East China,2017,3,30.6141,112.8766,13.353,10.062,201.867,0.1834,2.791,2.64,8.436
East China,2017,4,30.6141,112.8766,16.315,60.663,186.617,0.2756,1.383,0.014,9.042
East China,2017,5,30.6141,112.8766,24.355,104.756,205.614,0.3582,1.496,-0.561,10.78
East China,2017,6,30.6141,112.8766,29.118,141.502,197.72,0.4535,0.599,0.683,13.414
East China,2017,7,30.6141,112.8766,28.508,117.541,207.727,0.3983,0.346,1.326,14.151
East China,2017,8,30.6141,112.8766,26.649,110.108,184.077,0.4238,3.293,0.905,14.801
East China,2017,9,30.6141,112.8766,22.053,89.699,166.517,0.2971,1.22,0.775,10.604
East China,2017,10,30.6141,112.8766,18.179,52.791,154.271,0.2646,3.391,1.829,11.456
East China,2017,11,30.6141,112.8766,14.199,43.166,164.351,0.2376,2.833,2.028,6.489
East China,2017,12,30.6141,112.8766,7.333,39.582,146.165,0.2436,2.708,0.516,6.38
East China,2018,1,30.6141,112.8766,3.546,51.139,158.475,0.3065,2.314,1.784,9.662
East China,2018,2,30.6141,112.8766,8.079,73.601,193.729,0.3247,2.087,0.735,10.261
East China,2018,3,30.6141,112.8766,13.077,33.071,201.134,0.2185,1.568,1.722,8.344
East China,2018,4,30.6141,112.8766,17.826,34.261,213.9,0.2317,1.796,1.475,9.864
East China,2018,5,30.6141,112.8766,23.795,88.769,206.168,0.2834,3.165,0.037,13.184
East China,2018,6,30.6141,112.8766,26.956,141.867,220.483,0.4422,1.846,0.005,13.613
East China,2018,7,30.6141,112.8766,28.434,128.161,190.199,0.397,-1.123,0.9,12.788
East China,2018,8,30.6141,112.8766,25.985,115.089,195.64,0.404,2.855,1.505,13.107
East China,2018,9,30.6141,112.8766,23.639,124.899,181.03,0.408,2.873,1.248,11.628
East China,2018,10,30.6141,112.8766,17.826,58.066,162.909,0.3011,-0.013,0.659,8.489
East China,2018,11,30.6141,112.8766,9.605,52.228,142.502,0.3261,2.252,0.406,7.138
East China,2018,12,30.6141,112.8766,5.557,49.065,141.493,0.3424,0.146,1.251,8.63
East China,2019,1,30.6141,112.8766,4.552,20.091,156.765,0.2258,2.51,1.683,9.138
East China,2019,2,30.6141,112.8766,2.925,50.77,196.462,0.2891,0.347,1.288,7.419
East China,2019,3,30.6141,112.8766,10.223,90.994,190.583,0.2991,1.035,1.201,9.092
East China,2019,4,30.6141,112.8766,17.564,41.061,198.178,0.2249,1.432,1.904,9.822
East China,2019,5,30.6141,112.8766,21.738,112.881,219.53,0.3663,1.542,2.963,14.511
East China,2019,6,30.6141,112.8766,24.665,141.449,228.712,0.431,1.333,0.854,15.551
East China,2019,7,30.6141,112.8766,30.504,139.851,231.522,0.3855,1.709,1.39,13.329
East China,2019,8,30.6141,112.8766,24.08,138.022,181.923,0.4055,1.441,0.97,12.098
East China,2019,9,30.6141,112.8766,24.735,113.539,173.263,0.3688,1.672,0.306,11.594
East China,2019,10,30.6141,112.8766,15.297,93.29,162.84,0.3375,2.506,-0.032,9.428
East China,2019,11,30.6141,112.8766,11.763,57.437,165.382,0.2173,2.618,0.657,6.809
East China,2019,12,30.6141,112.8766,3.506,44.998,168.68,0.2862,3.434,1.086,8.968
East China,2020,1,30.6141,112.8766,2.157,26.57,154.742,0.1993,0.943,1.243,8.073
East China,2020,2,30.6141,112.8766,6.625,30.514,146.977,0.2465,1.171,1.316,7.409
East China,2020,3,30.6141,112.8766,10.873,76.628,193.448,0.3194,0.905,0.649,10.678
East China,2020,4,30.6141,112.8766,19.343,32.073,221.982,0.2005,2.469,4.001,8.451
East China,2020,5,30.6141,112.8766,23.909,86.849,215.256,0.3055,-0.679,0.446,11.537
East China,2020,6,30.6141,112.8766,29.821,127.252,227.403,0.3771,1.225,1.543,12.829
East China,2020,7,30.6141,112.8766,31.021,104.699,218.099,0.3823,2.165,2.113,12.899
East China,2020,8,30.6141,112.8766,25.896,126.292,183.678,0.4106,2.102,1.133,13.093
East China,2020,9,30.6141,112.8766,24.142,90.7,173.394,0.3631,2.073,1.651,12.515
East China,2020,10,30.6141,112.8766,17.267,48.804,159.241,0.2699,2.282,1.728,9.739
East China,2020,11,30.6141,112.8766,11.634,35.117,149.902,0.2675,0.967,1.341,8.561
East China,2020,12,30.6141,112.8766,6.403,67.218,149.66,0.2787,2.316,0.693,6.632
East China,2010,1,29.5229,111.5627,6.336,33.655,151.394,0.2549,1.727,0.576,6.654
East China,2010,2,29.5229,111.5627,5.24,35.606,166.709,0.2321,0.421,0.911,6.641
East China,2010,3,29.5229,111.5627,11.483,61.518,198.721,0.2974,0.712,-0.973,7.814
East China,2010,4,29.5229,111.5627,16.095,26.057,196.98,0.2188,1.237,1.479,8.387
East China,2010,5,29.5229,111.5627,21.628,123.244,205.125,0.3928,2.644,2.077,12.273
East China,2010,6,29.5229,111.5627,29.275,111.872,223.77,0.3322,1.493,1.423,12.945
East China,2010,7,29.5229,111.5627,27.482,100.322,213.796,0.3406,1.409,2.854,12.285
East China,2010,8,29.5229,111.5627,26.462,87.55,184.0,0.3551,1.075,1.829,10.42
East China,2010,9,29.5229,111.5627,21.435,76.395,186.554,0.3069,0.689,1.914,11.346
East China,2010,10,29.5229,111.5627,17.613,60.314,155.015,0.3258,1.699,1.468,10.671
East China,2010,11,29.5229,111.5627,9.299,89.135,148.668,0.3492,1.387,2.35,11.121
East China,2010,12,29.5229,111.5627,6.893,28.615,149.593,0.2375,1.348,0.217,5.614
East China,2011,1,29.5229,111.5627,7.648,68.349,151.901,0.2936,2.16,1.404,8.232
East China,2011,2,29.5229,111.5627,7.309,64.223,173.042,0.2728,2.231,2.378,9.287
East China,2011,3,29.5229,111.5627,14.975,51.753,163.177,0.2548,1.131,1.759,9.94
East China,2011,4,29.5229,111.5627,17.245,60.267,223.249,0.2496,1.727,0.748,8.674
East China,2011,5,29.5229,111.5627,19.355,115.837,197.24,0.3732,2.231,0.01,10.733
East China,2011,6,29.5229,111.5627,27.353,112.063,196.242,0.3882,1.336,1.337,12.74
East China,2011,7,29.5229,111.5627,30.745,136.355,193.597,0.4467,1.327,0.386,12.53
East China,2011,8,29.5229,111.5627,23.174,108.999,199.18,0.3324,3.509,-1.041,10.98
East China,2011,9,29.5229,111.5627,20.322,109.025,184.747,0.3649,0.378,0.002,11.275
East China,2011,10,29.5229,111.5627,15.783,44.883,166.229,0.2523,0.05,-0.131,6.944
East China,2011,11,29.5229,111.5627,9.69,56.622,153.481,0.3179,0.393,1.506,8.14
East China,2011,12,29.5229,111.5627,10.164,53.094,141.89,0.2928,1.997,0.82,9.413
East China,2012,1,29.5229,111.5627,7.719,71.527,149.319,0.3609,2.282,0.102,9.725
East China,2012,2,29.5229,111.5627,6.218,45.255,170.842,0.2147,3.403,1.812,5.866
East China,2012,3,29.5229,111.5627,12.08,62.979,200.026,0.3265,3.693,0.922,11.557
East China,2012,4,29.5229,111.5627,16.135,72.612,172.849,0.2783,1.366,1.14,9.654
East China,2012,5,29.5229,111.5627,25.294,80.799,195.109,0.3075,1.194,1.753,13.142
East China,2012,6,29.5229,111.5627,29.975,139.562,201.418,0.4167,2.225,0.429,12.693
East China,2012,7,29.5229,111.5627,29.674,105.44,220.769,0.3425,2.341,1.407,14.374
East China,2012,8,29.5229,111.5627,23.562,142.64,205.241,0.4319,2.321,1.796,12.274
East China,2012,9,29.5229,111.5627,23.097,108.52,155.526,0.3927,1.887,1.827,10.276
East China,2012,10,29.5229,111.5627,15.661,29.87,152.033,0.2613,1.211,0.538,10.074
East China,2012,11,29.5229,111.5627,10.382,72.347,138.415,0.3131,0.894,1.748,8.624
East China,2012,12,29.5229,111.5627,7.924,57.751,124.718,0.2937,0.265,1.547,8.669
East China,2013,1,29.5229,111.5627,6.186,52.789,133.769,0.2934,2.207,1.017,8.346
East China,2013,2,29.5229,111.5627,3.209,56.192,164.456,0.2533,2.328,0.706,8.121
East China,2013,3,29.5229,111.5627,11.878,60.918,166.6,0.2817,3.929,2.596,10.832
East China,2013,4,29.5229,111.5627,17.494,37.215,201.087,0.226,1.715,-0.246,10.505
East China,2013,5,29.5229,111.5627,18.164,107.928,217.874,0.4162,1.55,0.68,12.692
East China,2013,6,29.5229,111.5627,28.4,118.328,196.604,0.3981,1.799,0.192,10.951
East China,2013,7,29.5229,111.5627,33.444,144.977,209.626,0.4247,2.49,0.148,14.416
East China,2013,8,29.5229,111.5627,27.83,101.456,194.072,0.3444,1.036,0.661,9.778
East China,2013,9,29.5229,111.5627,24.913,120.622,164.409,0.4273,1.768,1.19,10.968
East China,2013,10,29.5229,111.5627,15.996,64.591,153.045,0.2842,1.292,-2.207,9.817
East China,2013,11,29.5229,111.5627,12.147,61.563,163.616,0.2824,3.611,0.355,9.241
East China,2013,12,29.5229,111.5627,6.026,58.353,145.123,0.2917,1.122,0.762,5.405
East China,2014,1,29.5229,111.5627,6.444,36.604,149.409,0.2271,2.37,0.657,4.614
East China,2014,2,29.5229,111.5627,7.113,41.55,167.234,0.2771,0.812,1.149,7.498
East China,2014,3,29.5229,111.5627,12.776,56.421,182.952,0.2465,2.55,2.077,8.347
East China,2014,4,29.5229,111.5627,17.277,65.584,226.246,0.2886,1.8,1.044,10.689
East China,2014,5,29.5229,111.5627,24.381,76.623,222.308,0.2616,2.466,2.145,12.278
East China,2014,6,29.5229,111.5627,27.879,127.06,204.95,0.3689,2.05,1.269,13.781
East China,2014,7,29.5229,111.5627,28.746,132.861,207.817,0.4207,2.749,0.246,14.563
East China,2014,8,29.5229,111.5627,27.067,131.519,209.459,0.3507,3.014,1.082,11.564
East China,2014,9,29.5229,111.5627,22.212,73.934,187.218,0.2817,3.004,1.892,11.143
East China,2014,10,29.5229,111.5627,13.335,31.194,167.795,0.2368,2.74,-1.713,8.042
East China,2014,11,29.5229,111.5627,12.507,48.93,148.21,0.2359,2.859,0.715,9.683
East China,2014,12,29.5229,111.5627,9.246,78.708,145.166,0.3188,1.248,3.168,9.101
East China,2015,1,29.5229,111.5627,6.896,63.683,147.109,0.2968,2.983,1.231,8.255
East China,2015,2,29.5229,111.5627,5.155,60.761,159.011,0.3086,4.344,1.718,11.605
East China,2015,3,29.5229,111.5627,9.713,67.312,196.99,0.3267,3.079,1.217,11.538
East China,2015,4,29.5229,111.5627,15.168,83.928,186.003,0.3573,2.844,2.237,13.822
East China,2015,5,29.5229,111.5627,24.894,68.621,219.155,0.2396,1.709,0.778,11.353
East China,2015,6,29.5229,111.5627,25.911,105.678,218.333,0.3832,1.803,3.523,13.031
East China,2015,7,29.5229,111.5627,30.224,136.143,199.861,0.4479,0.91,-0.876,13.58
East China,2015,8,29.5229,111.5627,26.93,139.083,175.813,0.4419,2.203,1.523,14.514
East China,2015,9,29.5229,111.5627,22.958,93.439,184.191,0.3412,0.447,0.79,10.733
East China,2015,10,29.5229,111.5627,15.988,49.303,168.739,0.2628,2.654,2.07,6.781
East China,2015,11,29.5229,111.5627,8.42,11.715,154.998,0.1984,1.951,2.043,7.511
East China,2015,12,29.5229,111.5627,5.522,54.922,142.483,0.2521,2.758,1.625,9.62
East China,2016,1,29.5229,111.5627,2.773,25.934,145.345,0.2458,2.659,1.486,7.774
East China,2016,2,29.5229,111.5627,8.146,46.73,179.57,0.3109,0.737,0.946,7.549
East China,2016,3,29.5229,111.5627,9.263,62.066,162.325,0.2754,2.854,1.423,9.883
East China,2016,4,29.5229,111.5627,14.672,56.219,223.394,0.2465,1.312,1.782,8.803
East China,2016,5,29.5229,111.5627,24.291,60.16,183.984,0.2918,0.82,0.634,11.571
East China,2016,6,29.5229,111.5627,28.516,97.86,219.493,0.3318,2.217,1.18,10.717
East China,2016,7,29.5229,111.5627,27.716,86.582,212.143,0.3315,1.096,1.084,10.898
East China,2016,8,29.5229,111.5627,29.654,96.805,192.151,0.3145,2.035,2.238,9.522
East China,2016,9,29.5229,111.5627,24.177,121.868,176.923,0.3806,1.762,0.654,14.209
East China,2016,10,29.5229,111.5627,18.503,71.208,189.815,0.3354,1.679,1.225,13.833
East China,2016,11,29.5229,111.5627,9.669,51.911,141.305,0.2385,0.92,0.34,6.696
East China,2016,12,29.5229,111.5627,7.71,54.786,160.558,0.2862,1.979,0.909,11.022
East China,2017,1,29.5229,111.5627,4.238,71.5,136.923,0.3147,3.808,1.885,7.219
East China,2017,2,29.5229,111.5627,4.75,83.838,163.5,0.3268,1.021,0.883,10.47
East China,2017,3,29.5229,111.5627,9.74,44.164,191.895,0.2263,0.865,1.206,8.37
East China,2017,4,29.5229,111.5627,15.543,63.517,202.504,0.2341,2.58,0.63,10.466
East China,2017,5,29.5229,111.5627,26.743,91.292,201.617,0.3682,0.961,3.092,12.272
East China,2017,6,29.5229,111.5627,26.264,162.538,209.852,0.4997,1.774,1.103,10.985
East China,2017,7,29.5229,111.5627,30.821,136.935,202.537,0.4304,1.838,0.257,14.158
East China,2017,8,29.5229,111.5627,27.049,133.291,188.142,0.4024,1.256,0.316,11.865
East China,2017,9,29.5229,111.5627,23.777,79.006,166.414,0.3437,1.662,1.968,11.092
East China,2017,10,29.5229,111.5627,15.971,23.622,156.106,0.2061,2.081,1.091,7.06
East China,2017,11,29.5229,111.5627,5.995,63.327,162.619,0.3212,0.835,2.227,9.821
East China,2017,12,29.5229,111.5627,7.618,44.031,148.123,0.3132,3.477,1.152,9.563
East China,2018,1,29.5229,111.5627,1.049,76.671,159.436,0.3308,1.198,1.266,10.285
East China,2018,2,29.5229,111.5627,7.259,102.37,169.953,0.3418,1.389,0.49,10.389
East China,2018,3,29.5229,111.5627,13.076,85.893,175.704,0.3448,3.08,2.75,9.409
East China,2018,4,29.5229,111.5627,18.116,33.525,196.256,0.199,1.179,-0.25,7.347
East China,2018,5,29.5229,111.5627,21.372,97.956,208.963,0.3021,4.541,0.711,10.13
East China,2018,6,29.5229,111.5627,28.441,119.87,200.864,0.3952,1.128,0.904,14.587
East China,2018,7,29.5229,111.5627,29.222,141.054,197.119,0.4287,1.029,0.385,12.72
East China,2018,8,29.5229,111.5627,26.142,138.637,197.813,0.363,3.524,1.841,14.054
East China,2018,9,29.5229,111.5627,22.692,65.607,166.239,0.3426,0.173,-0.246,10.111
East China,2018,10,29.5229,111.5627,14.507,64.597,172.078,0.3064,1.186,1.489,11.93
East China,2018,11,29.5229,111.5627,8.419,75.1,160.373,0.3164,1.966,1.557,8.096
East China,2018,12,29.5229,111.5627,3.67,71.317,131.503,0.295,1.284,1.484,7.191
East China,2019,1,29.5229,111.5627,3.697,72.15,147.033,0.2984,2.195,1.259,8.318
East China,2019,2,29.5229,111.5627,7.406,52.526,176.333,0.2371,3.041,0.287,6.442
East China,2019,3,29.5229,111.5627,9.581,48.709,175.335,0.2422,2.811,0.329,5.926
East China,2019,4,29.5229,111.5627,16.369,91.817,183.714,0.3185,1.396,2.744,10.195
East China,2019,5,29.5229,111.5627,21.158,99.035,211.89,0.3563,0.738,0.636,12.956
East China,2019,6,29.5229,111.5627,28.129,134.508,208.21,0.4357,2.093,0.676,14.638
East China,2019,7,29.5229,111.5627,27.425,157.784,213.474,0.442,1.615,1.332,13.562
East China,2019,8,29.5229,111.5627,29.767,110.254,176.239,0.3703,2.553,2.215,12.826
East China,2019,9,29.5229,111.5627,21.859,91.706,171.133,0.2875,0.948,1.71,9.815
East China,2019,10,29.5229,111.5627,16.445,74.923,151.942,0.3,2.131,0.488,8.707
East China,2019,11,29.5229,111.5627,13.789,35.703,146.615,0.2639,1.751,-0.173,10.767
East China,2019,12,29.5229,111.5627,5.178,50.58,154.172,0.3311,1.39,0.281,9.434
East China,2020,1,29.5229,111.5627,8.759,57.447,149.37,0.3009,-0.275,0.585,6.197
East China,2020,2,29.5229,111.5627,5.96,45.766,135.358,0.2795,2.418,1.007,6.266
East China,2020,3,29.5229,111.5627,13.277,89.149,184.104,0.3272,1.459,1.633,10.33
East China,2020,4,29.5229,111.5627,17.784,63.099,191.07,0.2661,1.52,1.668,8.047
East China,2020,5,29.5229,111.5627,22.588,91.852,203.447,0.3692,3.032,1.616,14.639
East China,2020,6,29.5229,111.5627,28.973,122.366,204.593,0.3788,2.181,0.828,11.106
East China,2020,7,29.5229,111.5627,28.315,148.497,171.602,0.4823,2.374,0.966,14.255
East China,2020,8,29.5229,111.5627,29.122,120.553,204.417,0.4067,1.975,0.089,13.174
East China,2020,9,29.5229,111.5627,19.326,100.523,172.901,0.345,2.456,-0.07,11.086
East China,2020,10,29.5229,111.5627,16.388,51.753,169.701,0.3193,2.198,2.558,12.267
East China,2020,11,29.5229,111.5627,12.385,21.81,154.196,0.198,4.664,0.196,6.627
East China,2020,12,29.5229,111.5627,1.621,36.347,152.112,0.2794,0.73,2.371,7.879
East China,2010,1,25.9356,113.134,4.126,58.111,169.727,0.2865,0.692,1.624,8.861
East China,2010,2,25.9356,113.134,6.265,73.388,136.224,0.3333,2.584,-0.249,7.139
East China,2010,3,25.9356,113.134,12.797,76.14,197.18,0.2907,2.001,1.533,7.909
East China,2010,4,25.9356,113.134,17.283,57.497,209.544,0.2559,3.05,1.28,12.399
East China,2010,5,25.9356,113.134,24.344,97.499,194.428,0.3144,3.401,2.078,11.447
East China,2010,6,25.9356,113.134,26.642,123.946,193.984,0.3835,2.413,1.946,12.347
East China,2010,7,25.9356,113.134,31.88,148.81,193.229,0.4083,2.395,0.75,12.688
East China,2010,8,25.9356,113.134,27.794,132.901,201.055,0.4102,-0.494,2.154,12.215
East China,2010,9,25.9356,113.134,23.555,90.301,206.093,0.3819,1.341,-0.145,10.762
East China,2010,10,25.9356,113.134,17.489,45.285,153.732,0.2546,2.251,1.122,8.579
East China,2010,11,25.9356,113.134,10.358,52.085,156.11,0.2861,0.152,1.367,8.218
East China,2010,12,25.9356,113.134,4.783,48.291,163.079,0.2901,1.897,0.303,6.816
East China,2011,1,25.9356,113.134,3.305,55.22,153.462,0.2694,2.678,1.584,4.927
East China,2011,2,25.9356,113.134,6.804,68.599,166.697,0.3197,1.537,1.135,9.072
East China,2011,3,25.9356,113.134,11.331,44.576,197.761,0.2866,1.269,0.031,7.886
East China,2011,4,25.9356,113.134,17.729,65.581,204.54,0.2988,1.232,-0.79,9.852
East China,2011,5,25.9356,113.134,25.977,97.266,213.733,0.3629,0.96,1.423,13.055
East China,2011,6,25.9356,113.134,25.714,126.501,225.364,0.3788,0.078,1.373,11.906
East China,2011,7,25.9356,113.134,29.326,114.841,207.262,0.4049,1.772,-0.449,13.759
East China,2011,8,25.9356,113.134,27.428,123.79,204.324,0.3782,1.512,0.171,12.758
East China,2011,9,25.9356,113.134,23.301,87.825,188.426,0.3062,1.927,1.801,10.446
East China,2011,10,25.9356,113.134,14.528,24.484,171.426,0.2664,1.19,1.651,6.387
East China,2011,11,25.9356,113.134,11.672,35.409,150.72,0.253,0.139,4.346,8.312
East China,2011,12,25.9356,113.134,7.7,81.868,148.694,0.3046,1.903,-0.638,8.24
East China,2012,1,25.9356,113.134,8.018,29.598,146.247,0.2884,1.626,0.306,8.891
East China,2012,2,25.9356,113.134,5.764,6.113,155.441,0.248,2.128,2.664,7.044
East China,2012,3,25.9356,113.134,10.901,51.96,177.197,0.2768,0.685,2.409,9.814
East China,2012,4,25.9356,113.134,16.687,57.399,196.984,0.2313,0.809,1.02,8.684
East China,2012,5,25.9356,113.134,24.166,102.587,201.282,0.3303,2.555,1.389,11.085
East China,2012,6,25.9356,113.134,25.337,107.787,216.769,0.4003,1.588,0.367,15.562
East China,2012,7,25.9356,113.134,28.331,115.706,201.538,0.3663,3.071,-0.474,13.558
East China,2012,8,25.9356,113.134,27.373,109.931,190.277,0.365,1.888,0.749,12.163
East China,2012,9,25.9356,113.134,21.601,131.775,186.298,0.4242,1.356,2.021,12.946
